"Please specify the correct Import Service.","Veuillez spécifier un service d’importation valide."
"Please specify the correct account and try again.","Veuillez spécifier un compte correct et essayez à nouveau."
"Please specify the correct billing agreement ID and try again.","Veuillez spécifier un ID correct d’entente de facturation et essayez à nouveau."
"Please specify the number of products, that will not be divided into subintervals.","Spécifiez le nombre de produits qui ne seront pas divisés en sous-intervalles."
"Please specify the product's option(s).","Veuillez spécifier la (les) option(s) de produit."
"Please specify the product's required option(s).","Spécifiez la ou les option(s) obligatoire(s)."
"Please specify the quantity of product(s).","Spécifiez la quantité de produit(s)."
"Please specify the writer.","Veuillez spécifier l’auteur."
"Please specify time required option(s).","Spécifiez la ou les option(s) d’heure obligatoire(s)."
"Please specify writer.","Veuillez spécifier un auteur."
"Please try again later","Veuillez réessayer plus tard"
"Please try again with another form of payment.","Veuillez réessayer plus tard avec une autre méthode de paiement."
"Please try to log out and sign in again.","Veuillez vous déconnecter et reconnecter."
"Please try to sign out and sign in again.","Veuillez vous déconnecter et essayer vous reconnecter."
"Please type the letters below","Veuillez saisir les lettres ci-dessous"
"Please update order data to get shipping methods and rates","Veuillez mettre à jour les données de commande pour obtenir les modes et tarifs de livraison"
"Please upgrade your database: Run ""bin/magento setup:upgrade"" from the Magento root directory. %1The following modules are outdated:%2%3","Veuillez mettre à jour votre base de données : lancez la commande ""bin/magento setup:upgrade"" depuis le répertoire racine. %1. Les modules suivants ne sont pas à jour : %2%3"
"Please use a four-digit year format.","Veuillez utiliser un format d’année à quatre chiffres."
"Please use letters only (a-z or A-Z) in this field.","Veuillez utiliser uniquement des lettres (a-z ou A-Z) dans ce champ."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Seuls les chiffres sont autorisés dans ce champ. Évitez les espaces ou autres caractères tels que les points ou les virgules."
"Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Veuillez n’utiliser uniquement que des lettres minuscules (a-z), des nombres (0-9) ou des underscores (_) dans ce champ. Le 1er caractère doit être une lettre."
"Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Veuillez utiliser uniquement des lettres (a-z), des chiffres (0-9) ou underscore (_) dans ce champ, en commençant par une lettre."
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Veuillez n’utiliser uniquement que des lettres (a-z ou A-Z), des nombres (0-9), des espaces ou le caractère ""#"" dans ce champ."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Veuillez utiliser uniquement des lettres (a-z), des chiffres (0-9) ou des espaces dans ce champ."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Veuillez n’utiliser uniquement que des lettres (a-z ou A-Z), des nombres (0-9) ou des espaces dans ce champ."
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Veuillez n’utiliser uniquement que des lettres (a-z ou A-Z), des nombres (0-9) ou des underscores (_) dans ce champ. Le 1er caractère doit être une lettre."
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Utilisez uniquement des lettres (a-z ou A-Z), des chiffres (0-9) ou des underscores (_) dans ce champ. Le premier caractère doit être une lettre."
"Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in the filename. No spaces or other characters are allowed.","Veuillez n’utiliser que des lettres (a-z ou A-Z), des nombres (0-9) ou des underscores (_) dans le nom du fichier. Les espaces ou autres caractères ne sont pas autorisés."
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.","N’utilisez que des lettres (a-z ou A-Z), des nombres (0-9). Aucun espace ou autre caractère n’est autorisé."
"
                        Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.
                    ","Veuillez utiliser uniquement des lettres (a-z ou A-Z), des nombres (0-9). Aucun espace ou autres caractère ne sont autorisés.<br />Les caractères similaires (ex : ""i"", ""l"", ""1"") réduisent les chances d’être reconnus par les utilisateurs."
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Veuillez utiliser uniquement des lettres (a-z) ou des chiffres (0-9) dans ce champ. Les espaces et autres caractères ne sont pas autorisés."
"Please use only letters (a-z or A-Z) or numbers (0-9) or spaces and # only in this field.","Veuillez utiliser uniquement des lettres (a-z), des chiffres (0-9), des espaces ou des dièses (#) dans ce champ."
"Please use only visible characters and spaces.","Veuillez utiliser uniquement des caractères visibles et des espaces."
"Please use tag SCRIPT with SRC attribute or with proper content to include JavaScript to the document.","Veuillez utiliser le tag SCRIPT avec l’attribut SRC ou avec un contenu correct pour inclure le JavaScript dans le document."
"Please use this date format: dd/mm/yyyy. For example, enter ""17/03/2006"" to represent March 17, 2006.","Utilisez le format de date suivant : dd/mm/yyyy. Par exemple, saisissez ""02/04/2014"" pour obtenir 02 Avril 2014."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Veuillez utiliser ce format de date : jj/mm/aaaa. Par exemple, 21/12/2012 pour le 21 décembre 2012."
"Please wait, loading...","Veuillez patienter, chargement en cours..."
"Please wait...","Veuillez patienter..."
"Please wait 24 hours before trying to issue a partial refund.","Veuillez attendre 24 heures avant d’essayer de régler un remboursement partiel."
"Please wait 24 hours before trying to issue a refund or use Void option.","Veuillez patienter 24 heures avant de retenter un remboursement ou utilisez une option d’annulation."
"Please wait until the action ends.","Veuillez attendre que l’action se termine."
"Points Incentive Redemption","Rachat d’incitation de points"
"Popular Search Terms","Termes de recherche populaires"
"Popup Blocker is enabled! Please add this site to your exception list.","Le bloqueur de popup est activé ! Veuillez ajouter ce site dans votre liste de sites autorisés."
"Port (25)","Port (25)"
Position,Position
"Position in Layered Navigation","Position dans la navigation par filtres"
"Position of Watermark for %1","Position du filigrane pour %1"
"Position of attribute in layered navigation block","Position de l’attribut dans le bloc de navigation par filtres"
"Position of attribute in layered navigation block.","Position de l’attribut dans le bloc de navigation par filtres"
"Postage Payment to either USPS or UPS","Paiement d’affranchissement à USPS ou UPS"
"Postal Code","Code postal"
"Postal code can only contain letters, numbers, spaces, and hyphens.","Le code postal ne peut contenir que des lettres, nombres, espaces et traits d’union."
"Postal code is invalid","Code postal invalide"
"Postal code is required.","Code postal requis."
"Postal code may contain no more than 9 letter or number characters.","Le code postal doit contenir moins de 9 lettres ou nombres."
"Posted By","Posté par"
"Posted on","Soumis le"
Pounds,Livres
"Preapproved Payment (BillUser API), either sent or received","Paiement pré-approuvé (API BillUser), envoyé ou reçu"
"Preapproved Payment (BillUser API, either sent or received","Paiement pré-approuvé (API BillUser), envoyé ou reçu"
"Preapproved Payment ID","ID paiement pré-approuvé"
Prefix,Préfixe
"Prefix Dropdown Options","Options de la liste déroulante des préfixes"
"Pregenerated product images files","Fichiers des images produits prégénérés"
"Prepare layout problem.","Problème lors de la préparation du layout"
"Preprocessed view files and static files","Fichiers de vue et fichiers statiques prétraités"
Prev,Préc
Preview,Prévisualiser
"Preview Image","Aperçu Image"
"Preview Template","Prévisualiser le gabarit"
Previous,Précédent
"Previous page","Page précédente"
Price,Prix
Price:,"Prix :"
"Price: %1","Prix : %1"
"Price Alert Email Template","Gabarit de l’email d’alerte de changement de prix"
"Price Alert Subscriptions","Abonnement aux alertes de prix"
"Price Display Settings","Paramètres d’affichage du prix"
"Price Navigation Step Calculation","Type de calcul des tranches de prix"
"Price Range","Tranche de prix"
"Price Rule","Règle de prix panier"
"Price Type","Type de prix"
"Price as configured:","Prix ​​de cette configuration :"
"Price cannot be blank.","Le prix ne peut être vide."
"Price change alert! We wanted you to know that prices have changed for these products:","Changement de prix ! Nous vous informons du changement de prix pour nos produits :"
"Price in cart","Prix dans le panier"
"Price is an invalid format.","Format prix invalide."
"Price is too large","Prix trop grand"
"Price vs. Destination","Prix par destination"
"Pricing Structure Rules","Règles d’application des prix"
Print,Imprimer
"Print All","Tout Imprimer"
"Print All Invoices","Imprimer toutes les factures"
"Print All Refunds","Imprimer tous les avoirs"
"Print All Shipments","Imprimer toutes les livraisons"
"Print Credit Memos","Imprimer les avoirs"
"Print Invoice","Imprimer la facture"
"Print Invoices","Imprimer les factures"
"Print Order","Imprimer la commande"
"Print Order # %1","Imprimer la commande #%1"
"Print Packing Slips","Imprimer les bordereaux de livraison"
"Print Refund","Imprimer l’avoir"
"Print Shipment","Imprimer la livraison"
"Print Shipping Label","Imprimer l’étiquette de livraison"
"Print Shipping Labels","Imprimer les étiquettes de livraison"
"Print This Page","Imprimer cette page"
Priority,Priorité
"Priority Mail","Courrier prioritaire"
"Priority Mail Express","Courrier prioritaire express"
"Priority Mail Express Flat Rate Boxes","Priority Mail Express Flat Rate Boxes"
"Priority Mail Express Flat Rate Boxes Hold For Pickup","Priority Mail Express Flat Rate Boxes Hold For Pickup"
"Priority Mail Express Flat Rate Envelope","Priority Mail Express Flat Rate Envelope"
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Priority Mail Express Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Hold For Pickup","Priority Mail Express Hold For Pickup"
"Priority Mail Express International","Priority Mail Express International"
"Priority Mail Express International Flat Rate Boxes","Priority Mail Express International Flat Rate Boxes"
"Priority Mail Express International Flat Rate Envelope","Priority Mail Express International Flat Rate Envelope"
"Priority Mail Express International Legal Flat Rate Envelope","Priority Mail Express International Legal Flat Rate Envelope"
"Priority Mail Express International Padded Flat Rate Envelope","Priority Mail Express International Padded Flat Rate Envelope"
"Priority Mail Express Legal Flat Rate Envelope","Priority Mail Express Legal Flat Rate Envelope"
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup","Priority Mail Express Legal Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Padded Flat Rate Envelope","Priority Mail Express Padded Flat Rate Envelope"
"Priority Mail Express Padded Flat Rate Envelope Hold For Pickup","Priority Mail Express Padded Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Sunday/Holiday Delivery","Priority Mail Express Sunday/Holiday Delivery"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes","Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope"
"Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope"
"Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope"
"Priority Mail Flat Rate Envelope","Priority Mail Flat Rate Envelope"
"Priority Mail Flat Rate Envelope Hold For Pickup","Priority Mail Flat Rate Envelope Hold For Pickup"
"Priority Mail Gift Card Flat Rate Envelope","Priority Mail Gift Card Flat Rate Envelope"
"Priority Mail Gift Card Flat Rate Envelope Hold For Pickup","Priority Mail Gift Card Flat Rate Envelope Hold For Pickup"
"Priority Mail Hold For Pickup","Priority Mail Hold For Pickup"
"Priority Mail International","Priority Mail International"
"Priority Mail International DVD Flat Rate priced box","Priority Mail International DVD Flat Rate priced box"
"Priority Mail International Flat Rate Envelope","Priority Mail International Flat Rate Envelope"
"Priority Mail International Gift Card Flat Rate Envelope","Priority Mail International Gift Card Flat Rate Envelope"
"Priority Mail International Large Flat Rate Box","Priority Mail International Large Flat Rate Box"
"Priority Mail International Large Video Flat Rate priced box","Priority Mail International Large Video Flat Rate priced box"
"Priority Mail International Legal Flat Rate Envelope","Priority Mail International Legal Flat Rate Envelope"
"Priority Mail International Medium Flat Rate Box","Priority Mail International Medium Flat Rate Box"
"Priority Mail International Padded Flat Rate Envelope","Priority Mail International Padded Flat Rate Envelope"
"Priority Mail International Small Flat Rate Box","Priority Mail International Small Flat Rate Box"
"Priority Mail International Small Flat Rate Envelope","Priority Mail International Small Flat Rate Envelope"
"Priority Mail International Window Flat Rate Envelope","Priority Mail International Window Flat Rate Envelope"
"Priority Mail Large Flat Rate Box","Priority Mail Large Flat Rate Box"
"Priority Mail Large Flat Rate Box Hold For Pickup","Priority Mail Large Flat Rate Box Hold For Pickup"
"Priority Mail Legal Flat Rate Envelope","Priority Mail Legal Flat Rate Envelope"
"Priority Mail Legal Flat Rate Envelope Hold For Pickup","Priority Mail Legal Flat Rate Envelope Hold For Pickup"
"Priority Mail Medium Flat Rate Box","Priority Mail Medium Flat Rate Box"
"Priority Mail Medium Flat Rate Box Hold For Pickup","Priority Mail Medium Flat Rate Box Hold For Pickup"
"Priority Mail Padded Flat Rate Envelope","Priority Mail Padded Flat Rate Envelope"
"Priority Mail Padded Flat Rate Envelope Hold For Pickup","Priority Mail Padded Flat Rate Envelope Hold For Pickup"
"Priority Mail Regional Rate Box A","Priority Mail Regional Rate Box A"
"Priority Mail Regional Rate Box A Hold For Pickup","Priority Mail Regional Rate Box A Hold For Pickup"
"Priority Mail Regional Rate Box B","Priority Mail Regional Rate Box B"
"Priority Mail Regional Rate Box B Hold For Pickup","Priority Mail Regional Rate Box B Hold For Pickup"
"Priority Mail Regional Rate Box C","Priority Mail Regional Rate Box C"
"Priority Mail Regional Rate Box C Hold For Pickup","Priority Mail Regional Rate Box C Hold For Pickup"
"Priority Mail Small Flat Rate Box","Priority Mail Small Flat Rate Box"
"Priority Mail Small Flat Rate Box Hold For Pickup","Priority Mail Small Flat Rate Box Hold For Pickup"
"Priority Mail Small Flat Rate Envelope","Priority Mail Small Flat Rate Envelope"
"Priority Mail Small Flat Rate Envelope Hold For Pickup","Priority Mail Small Flat Rate Envelope Hold For Pickup"
"Priority Mail Window Flat Rate Envelope","Priority Mail Window Flat Rate Envelope"
"Priority Mail Window Flat Rate Envelope Hold For Pickup","Priority Mail Window Flat Rate Envelope Hold For Pickup"
"Priority Overnight","Le lendemain (prioritaire)"
"Privacy and Cookie Policy","Politique de confidentialité et cookies"
"Private Key","Clé privée"
"Proceed through checkout faster","Passer vos commandes plus rapidement"
"Proceed to Checkout",Commander
Processed,Terminé
"Processed Amount","Montant traité"
Processing,"En cours de traitement"
Processing...,"En cours de traitement..."
"Processor Authorization Code","Code d’autorisation du service de paiement"
"Processor Response Code","Code de réponse du service de paiement"
"Processor Response Text","Réponse texte du service de paiement"
"Processor authorization code cannot be set unless for a voice authorization.","Le code d’autorisation du service de paiement ne peut être défini à moins qu’il ne s'agisse d’un paiement par téléphone."
"Processor authorization code is invalid","Code d’autorisation du service de paiement invalide"
"Processor decline","Refus du service de paiement"
"Processor declined","Processeur refusé"
"Processor network error","Erreur réseau du service de paiement"
"Process payments using your own internet merchant account.","Traiter les paiements en utilisant votre propre compte marchand Internet."
Product,Produit
"Product %1 doesn't have linked %2 as %3","Le produit %1 n’a pas pu être lié ni au %2 ni au %3"
"Product %1 doesn\'t have linked %2 as %3","Le produit %1 n’a pas pu être lié ni au %2 ni au %3"
"Product(s) %1 have required options. Each product can only be added individually.","Options requises pour le(s) produit(s) %1. Chaque produit ne peut être ajouté individuellement."
Product:,"Produit :"
"Product: ""%1"" reviewed by: %2","Produits : ""%1"" avis de : %2"
"Product: <a href=""%1"" target=""_blank"">%2</a> <br/>","Produit : <a href=""%1"" target=""_blank"">%2</a> <br/>"
"Product Alerts","Alertes du produit"
"Product Alerts Run Settings","Paramétrage d’exécution des alertes de produit"
"Product Attribute","Attribut produit"
"Product Attributes","Attributs de produit"
"Product Categories","Catégories du produit"
"Product Details","Détails du produit"
"Product Details and Comment","Détails du produit et Commentaire"
"Product EAV","Produit EAV"
"Product Exception.","Exception produit."
"Product Fields Auto-Generation","Produit avec auto-génération de champs"
"Product Flat Data","Données fixes de produit"
"Product Image Placeholders","Emplacements de l’image par défaut des produits"
"Product Image Watermarks","Filigranes d’images de produits"
"Product In Websites","Publier dans les sites web"
"Product Link Block Template","Gabarit de lien produit (bloc)"
"Product Link Inline Template","Gabarit de lien produit (en ligne)"
"Product Listing Sort by","Tri des listes de produits"
"Product Name","Nom du produit"
"Product Price","Prix du produit"
"Product Rating","Évaluation du produit"
"Product Rating:","Évaluation du produit :"
"Product Review (submitted on %1):","Avis (soumis le %1) :"
"Product Reviews","Avis produit"
"Product Reviews Report","Rapport des avis produits"
"ProductSku should be specified","ProductSku doit être spécifié"
"Product Stock Options","Options de stock de produits"
"Product Store Name","Nom du produit dans la boutique"
"Product Tax Class","Classe de taxe produit"
"Product Template","Gabarit produit"
"Product Templates","Gabarits produit"
"Product Thumbnail Itself","Vignette du produit lui-même"
"Product URL Suffix","Suffixe d’URL des produits"
"Product Video","Vidéo produit"
"Product View Optimization","Optimisation de vue de produit"
"Product Views Report","Rapport des produits vus"
"Product alerts Cron error","Alerte erreur Cron produit"
"Product alerts cron warnings","Avertissements pour le CRON des alertes produits"
"Product already has this option","Le produit possède déjà cette option"
"Product attribute combination","Combinaison d’attributs de produit"
"Product availability","Disponibilité des produits"
"Product has been already attached","Le produit a déjà été rattaché"
"Product hasn't group price with such data: customerGroupId = '%1', website = %2, qty = %3","Le produit n’a pas de prix de groupe avec ces données : customerGroupId = '%1', site = %2, quantité = %3"
"Product hasn\'t group price with such data: customerGroupId = \'%1\', website = %2, qty = %3","Le produit n’a pas de prix de groupe avec ces données : customerGroupId = \'%1\', site = %2, quantité = %3"
"Product in Websites","Publier dans les sites web"
"Product is not loaded","Le produit n’est pas chargé"
"Product is not salable.","Le produit ne peut être vendu."
"Product offline","Produit hors ligne"
"Product online","Produit en ligne"
"Product online status","Visibilité du produit"
"Product option with id %1 does not exist","L’option de produit id %1 n’existe pas"
Products,Produits
"Products ""%1"" and ""%2"" have the same set of attribute values.","Produits ""%1"" et %2 ont le même jeu de valeurs d’attributs."
"Products ""%1"" and %2 have the same set of attribute values.","Produits ""%1"" et %2 ont le même jeu de valeurs d’attributs."
"Products Bestsellers Report","Rapport des meilleures ventes"
"Products Comparison List","Liste de comparaison de produits"
"Products Grid Template","Template de la grille de produits"
"Products Information","Informations produits"
"Products Most Viewed Report","Rapport des produits les plus vus"
"Products Options","Options pour les produits"
"Products Ordered","Produits commandés"
"Products Report","Rapport produits"
"Products Reviews","Produits commentés"
"Products back in stock alert","Alerte sur les retours stock produits"
"Products in Cart","Produits dans le panier"
"Products in Carts","Produits dans les paniers"
"Products in Category","Produits de la catégorie"
"Products in Comparison List","Produits dans la liste de comparaison"
"Products in carts","Produits dans les paniers"
"Products only","Produits seulement"
"Products per Page on Grid Allowed Values","Valeurs autorisées pour le nombre de produits par page dans l’affichage en grille"
"Products per Page on Grid Default Value","Valeur par défaut pour le nombre de produits par page dans l’affichage en grille"
"Products per Page on List Allowed Values","Valeurs autorisées pour le nombre de produits par page dans l’affichage en liste"
"Products per Page on List Default Value","Valeur par défaut pour le nombre de produits par page dans l’affichage en liste"
"Products price changed alert","Alerte de changement de prix produits"
"Products should be added to package(s)","Les produits devraient être ajoutés au(x) paquet(s)"
"Products subselection","Sous-sélection de produits"
"Products will still be shown by direct product URLs.","Les produits seront accessibles directement par leurs URLs."
"Product type of the product must be 'downloadable'.","Le type du produit doit être ""téléchargeable""."
"Product type of the product must be \'downloadable\'.","Le type du produit doit être ""téléchargeable""."
"Product was not registered","Produit non enregistré"
"Product with SKU ""%1"" does not exist","Le produit avec le SKU ""%1"" n’existe pas"
"Product with SKU %1 is not linked to product with SKU %2","Produit avec le SKU %1 n’a pas été lié au produit SKU %2"
"Product with SKU '%1' is not linked to product with SKU '%2'","Produit avec le SKU %1 n’a pas été lié au produit SKU %2"
"Product with id ""%1"" does not contain required attribute ""%2"".","Produit id ""%1"" ne contient pas l’attribut requis ""%2""."
"Product with id ""%1"" does not exist.","Produit id ""%1"" n’existe pas."
"Product with specified sku: ""%1"" does not contain option: ""%2""","Le produit avec le SKU ""%1"" ne contient pas l’option ""%2"""
"Product with specified sku: ""%1"" is not a bundle product","Le produit avec le SKU ""%1"" n’est pas un produit packagé"
"Product with specified sku: %1 is not a bundle product","Le produit avec le SKU ""%1"" n’est pas un produit packagé"
"Product with specified sku: %1 is not a configurable product","Le produit SKU : %1 n’est pas un produit configurable"
Profit,Bénéfice
Promo,Promo
Promotion,Promotion
"Promotion Coupons Usage Report","Rapport d’utilisation des bons de promotion"
Promotions,Promotions
Properties,Propriétés
"Provided Attribute set non product Attribute set.","Fournir le jeu d’attributs mais pas l’attribut produit."
"Provided Zip/Postal Code seems to be invalid.","Le code postal semble être invalide."
"Provided content must be valid base64 encoded data.","Le contenu doit être encodé en base64."
"Provided downloadable link is not related to given product.","Le lien de téléchargement n’est pas relié à ce produit."
"Provided downloadable sample is not related to given product.","L’échantillon n’est pas relié à ce produit."
"Provided file content must be valid base64 encoded data.","Le contenu du fichier doit être encodé en base64."
"Provided file name contains forbidden characters.","Le nom de fichier contient des caractères interdits."
"Provided form does not exist","Le formulaire n’existe pas"
"Provided image name contains forbidden characters.","Le nom de l’image contient des caractères interdits."
"Provided link information is invalid.","Les informations du lien sont invalides."
"Provided link type ""%1"" does not exist","Type de lien ""%1"" inexistant"
"Provided product must be type 'downloadable'.","Le type de produit doit être 'téléchargeable'."
"Provided sample information is invalid.","Les informations pour l’échantillon sont invalides."
"Proxy Host","Hôte proxy"
"Proxy Port","Port de proxy"
"Public In RSS Feed","Public dans le Flux RSS"
"Public Key","Clé Publique"
"Public content cache lifetime in seconds. If field is empty default value 86400 will be saved. ","Durée de vie du cache en secondes des contenus publiques. Si ce champ est vide la valeur par défaut ""86400"" sera utilisée. "
"Publisher ID","ID Éditeur"
"Purchase Date","Date d’achat"
"Purchase Order","Bon de commande"
"Purchase Order Number","Numéro de bon de commande"
"Purchase Order Number: %1","Numéro de bon de commande : %1"
"Purchase Point","Acheté sur"
Purchased,Acheté
"Purchased From","Acheté sur"
"Purchased From: %1","Commandé sur : %1"
"Purchase order number is invalid","Numéro de commande invalide"
"Purchase order number is too long.","Numéro de commande trop long."
Purchases,Achats
Qty,Qté
Qty:,"Qté :"
"Qty Increments","Incréments de quantités"
"Qty Invoiced","Qté facturée"
"Qty Ordered","Qté commandée"
"Qty Shipped","Qté livrée"
"Qty Uses Decimals","La quantité utilise des décimales"
"Qty for Item's Status to Become Out of Stock","Qté pour que le statut du produit passe à épuisé"
"Qty to Invoice","Qté à facturer"
"Qty to Refund","Qté à rembourser"
"Qty to Ship","Qté à Expédier"
Quantity,Quantité
Quantity:,"Quantité :"
"Quantity in cart","Quantité dans le panier"
"Quantity was recalculated from %1 to %2","La quantité a été recalculée de %1 à %2"
"Queue Date Start","Date de démarrage de la file"
"Queue End","Fin de la file"
"Queue Information","Informations de file"
"Queue Newsletter","File d’attente lettre d’information"
"Queue Newsletter...","File d’attente lettre d’information..."
"Queue Start","Début de la file"
"Queue Start Date","Démarrer la file d’attente"
"Queue Subject","Sujet de la file"
"Quick Checkout","Commande Rapide"
"Quick simple product creation","Création rapide de produit simple"
"Quote Lifetime (days)","Durée de vie du panier (en jours)"
"Quote item id is not received.","L’identifiant de l’article de la commande n’a pas été reçu."
"Quote item is not loaded.","L’article n’est pas chargé."
"REST and SOAP configurations, generated WSDL file","Configurations REST et SOAP, fichier WSDL généré."
"REST and SOAP configurations, generated WSDL file.","Configurations REST et SOAP, fichier WSDL généré."
"RSS Feed","Flux RSS"
"RSS Feeds","Flux RSS"
"RSS Feeds Section","Section flux RSS"
"RSS link to %1's wishlist","Lien vers le flux RSS de la liste d’envies de %1"
"Radio Buttons","Boutons radio"
"Range From","Tranche à partir de"
"Range To","Tranche jusqu’à"
"Range To should be equal or greater than Range From.","Jusqu’à doit être supérieur ou égal à jusque."
Rate,Taux
"Rate Percent",Taux
"Rate Percent should be a positive number.","Le taux doit être un nombre positif."
Rating,Évaluation
Rating:,"Évaluation :"
"Rating Information","Informations de notation"
"Rating Title","Libellé de notation"
"Rating Visibility","Visibilité de classement"
"Rating isn't Available","Les notations ne sont pas activées"
Ratings,Évaluations
"Ratings Review Summary","Résumé des avis"
"Read-only property cannot be changed.","La propriété lecture seule ne peut être changée."
"Read Details","Voir les détails"
"Read More","En savoir plus"
"Read details","Voir les détails"
Ready,Prêt
Reason,Raison
Reauthorization,Réautorisation
Reauthorize,"Autoriser à nouveau"
Rebuild,Reconstruire
"Rebuild Catalog Index","Reconstruire l’index du catalogue"
"Rebuild Catalog product fulltext search index","Reconstruire l’index de recherche sur le texte complet du catalogue produit"
"Rebuild Customer grid index","Reconstruire la grille index client"
"Rebuild Flat Catalog Category","Reconstruire le catalogue à plat des catégories"
"Rebuild Flat Catalog Product","Reconstruire le catalogue à plat des produits"
"Rebuild design config grid index","Reconstruire l’index de configuration de la grille du design"
"Receive Date","Date de réception"
"Recent Orders","Commandes récentes"
"Recent items","Éléments récents"
"Recently Compared","Dernières comparaisons"
"Recently Compared Products","Derniers produits comparés"
"Recently Ordered","Récemment commandé"
"Recently Viewed","Vu récemment"
"Recently Viewed/Compared Products","Produits récemment consultés/comparés"
"Recently Viewed Products","Derniers produits Consultés"
"Recently added item(s)","Dernier(s) article(s) ajouté(s)"
"Recent statistics have been updated.","Les statistiques récentes ont été mises à jour."
Recipient:,"Destinataire :"
Recipients,Destinataires
Recommended,Recommandé
"Record contains unsaved changes.","Cet enregistrement contient des modifications non enregistrées."
"Recovery Link Expiration Period (days)","Durée avant expiration d’un lien de récupération (en jours)"
"Recovery Link Expiration Period (hours)","Période d’expiration du lien de récupération (heures)"
Rectangular,Rectangulaire
Redirect,Rediriger
"Redirect Customer to Account Dashboard after Logging in","Rediriger les clients vers leur tableau de bord après connexion"
"Redirect Type","Type de redirection"
"Redirect URL","URL de redirection"
Redirecting...,Redirection
"Redirect to CMS-page if Cookies are Disabled","Rediriger vers la page CMS si les cookies sont désactivés"
"Reference ID","Reference ID"
"Reference ID:","Référence ID :"
"Reference Information","Information sur la référence"
"Reflection Data","Données de réflexion"
Refresh,Rafraîchir
"Refresh Lifetime Statistics","Rafraichir les statistiques depuis le début"
"Refresh Statistics","Actualiser les statistiques"
"Refresh Statistics for the Last Day","Rafraichir les statistiques pour le dernier jour"
Refund,Rembourser
"Refund #","Remboursement #"
"Refund #%1","Remboursement #%1"
"Refund Amount","Montant du remboursement"
"Refund Ids","ids remboursement"
"Refund Offline","Remboursement hors ligne"
"Refund Shipping","Remboursement de livraison"
"Refund Shipping (Excl. Tax)","Remboursement livraison (HT)"
"Refund Shipping (Incl. Tax)","Remboursement livraison (TTC)"
"Refund Totals","Total remboursé"
"Refund amount cannot be more than the authorized amount.","Le montant du remboursement ne peut être supérieur au montant autorisé."
Refunded,Remboursé
"Refunded Orders","Commandes remboursées"
Refunds,Remboursements
"Refunds Report","Rapport des remboursements"
Region/State,Région/État
"Region is invalid","Région invalide"
"Region is too long.","Région est trop long."
Register,S'enregistrer
"Register and save time!","Gagnez du temps !"
"Registered Customers","Clients enregistrés"
"Registered a Void notification.","Notifier une annulation."
"Registered notification about approved payment.","Notification enregistrée au sujet de paiement approuvé."
"Registered notification about captured amount of %1.","Notification d’un encaissement d’un montant de %1 enregistrée."
"Registered notification about denied payment.","Notification enregistrée sur le paiement refusé."
"Registered notification about refunded amount of %1.","Notification d’un remboursement d’un montant de %1 enregistrée."
"Registered update about approved payment.","Mise à jour sauvegardée au sujet de paiement approuvé."
"Registered update about denied payment.","Mise à jour sauvegardée au sujet de paiement refusé."
"Register to Create an Account","Enregistrez-vous pour créer un compte"
"Register with us for future convenience:","Enregistrez-vous et profitez de nombreux avantages :"
Regular,Régulier
"Regular Payment","Paiement régulier"
"Regular Pickup","Ramassage régulier"
"Regular Price","Prix normal"
"Regular Price:","Prix normal :"
"Reimbursement for a chargeback.","Remboursement des frais de rejet."
"Reimbursement of Chargeback","Remboursement de frais de rejet"
"Reindex required","Réindexation nécessaire"
"Reject Transaction if:","Rejeter la transaction si :"
